supertype_id,supertype_label,supertype_id_label,supertype.markers.combo,supertype.markers.combo (within subclass),subclass_id,subclass_label,subclass_id_label,class_id,class_label,class_id_label,cell_set_accession.supertype,cell_set_accession.subclass,cell_set_accession.class
80,L2 IT PPP-APr Glut_1,0080 L2 IT PPP-APr Glut_1,"Erg,Fgd6,Tenm2","Cux2,Sema3a",18,L2 IT PPP-APr Glut,018 L2 IT PPP-APr Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0080,CS20230722_SUBC_018,CS20230722_CLAS_01
81,L2 IT PPP-APr Glut_2,0081 L2 IT PPP-APr Glut_2,"Teddm3,Otof,Gucy2g,Dab1,Zfp385b","Sox2ot,Adcy2,Galnt14,Chst9",18,L2 IT PPP-APr Glut,018 L2 IT PPP-APr Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0081,CS20230722_SUBC_018,CS20230722_CLAS_01
82,L2 IT PPP-APr Glut_3,0082 L2 IT PPP-APr Glut_3,"Teddm3,Phgdh",Rmst,18,L2 IT PPP-APr Glut,018 L2 IT PPP-APr Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0082,CS20230722_SUBC_018,CS20230722_CLAS_01
83,L2 IT PPP-APr Glut_4,0083 L2 IT PPP-APr Glut_4,"Teddm3,S100a6,Trabd2b",Gm2694,18,L2 IT PPP-APr Glut,018 L2 IT PPP-APr Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0083,CS20230722_SUBC_018,CS20230722_CLAS_01
84,L2/3 IT PPP Glut_1,0084 L2/3 IT PPP Glut_1,"Gm34466,Cfap58",Angpt1,19,L2/3 IT PPP Glut,019 L2/3 IT PPP Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0084,CS20230722_SUBC_019,CS20230722_CLAS_01
85,L2/3 IT PPP Glut_2,0085 L2/3 IT PPP Glut_2,"Dsc3,Npsr1,Gpc6",Doc2b,19,L2/3 IT PPP Glut,019 L2/3 IT PPP Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0085,CS20230722_SUBC_019,CS20230722_CLAS_01
86,L2/3 IT PPP Glut_3,0086 L2/3 IT PPP Glut_3,"Ntn5,Itga1,Hs6st3,Sgcd","Prlr,Dcc",19,L2/3 IT PPP Glut,019 L2/3 IT PPP Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0086,CS20230722_SUBC_019,CS20230722_CLAS_01
87,L2/3 IT RSP Glut_1,0087 L2/3 IT RSP Glut_1,"Ddit4l,Igfn1,Cpa6",Npnt,20,L2/3 IT RSP Glut,020 L2/3 IT RSP Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0087,CS20230722_SUBC_020,CS20230722_CLAS_01
88,L2/3 IT RSP Glut_2,0088 L2/3 IT RSP Glut_2,"Itprid1,Cxcl14,Zeb2",Rnf152,20,L2/3 IT RSP Glut,020 L2/3 IT RSP Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0088,CS20230722_SUBC_020,CS20230722_CLAS_01
89,L4 RSP-ACA Glut_1,0089 L4 RSP-ACA Glut_1,"Dkkl1,Teddm3","Il22,Cbln1",21,L4 RSP-ACA Glut,021 L4 RSP-ACA Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0089,CS20230722_SUBC_021,CS20230722_CLAS_01
90,L5 ET CTX Glut_1,0090 L5 ET CTX Glut_1,"Fezf2,Stk17b,Layn,Npnt","Cbln2,Trpc7,Sema3c,Ptprk",22,L5 ET CTX Glut,022 L5 ET CTX Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0090,CS20230722_SUBC_022,CS20230722_CLAS_01
91,L5 ET CTX Glut_2,0091 L5 ET CTX Glut_2,"Fezf2,Lratd2,Plekha2","Plekha2,Rgs5,Lypd1,Nnat",22,L5 ET CTX Glut,022 L5 ET CTX Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0091,CS20230722_SUBC_022,CS20230722_CLAS_01
92,L5 ET CTX Glut_3,0092 L5 ET CTX Glut_3,"Erg,Igf2bp2,Tafa1","Erg,Pdlim1,Baz1a,Fstl5",22,L5 ET CTX Glut,022 L5 ET CTX Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0092,CS20230722_SUBC_022,CS20230722_CLAS_01
93,L5 ET CTX Glut_4,0093 L5 ET CTX Glut_4,"Ddit4l,Chrnb3","Zdhhc22,Myo1b",22,L5 ET CTX Glut,022 L5 ET CTX Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0093,CS20230722_SUBC_022,CS20230722_CLAS_01
94,L5 ET CTX Glut_5,0094 L5 ET CTX Glut_5,"Gm6260,Hpgd,Lingo2","Ccdc3,Grp,Cdh13,Ednra",22,L5 ET CTX Glut,022 L5 ET CTX Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0094,CS20230722_SUBC_022,CS20230722_CLAS_01
95,L5 ET CTX Glut_6,0095 L5 ET CTX Glut_6,"Gm6260,C1ql2,Igfbp4","C1ql2,Chst9",22,L5 ET CTX Glut,022 L5 ET CTX Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0095,CS20230722_SUBC_022,CS20230722_CLAS_01
96,SUB-ProS Glut_1,0096 SUB-ProS Glut_1,"Fn1,Rxfp1,Fyb2",Trib2,23,SUB-ProS Glut,023 SUB-ProS Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0096,CS20230722_SUBC_023,CS20230722_CLAS_01
97,SUB-ProS Glut_2,0097 SUB-ProS Glut_2,"Dcn,Teddm3,Lrrtm4","Tafa2,Wnt7b,Dcn",23,SUB-ProS Glut,023 SUB-ProS Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0097,CS20230722_SUBC_023,CS20230722_CLAS_01
98,SUB-ProS Glut_3,0098 SUB-ProS Glut_3,"Gm6260,Scn5a,Epha6","Sox2ot,Glra3,Kcnip1,A330008L17Rik",23,SUB-ProS Glut,023 SUB-ProS Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0098,CS20230722_SUBC_023,CS20230722_CLAS_01
99,L5 PPP Glut_1,0099 L5 PPP Glut_1,"Lipm,Satb2",Ptgfr,24,L5 PPP Glut,024 L5 PPP Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0099,CS20230722_SUBC_024,CS20230722_CLAS_01
100,CA2-FC-IG Glut_1,0100 CA2-FC-IG Glut_1,"Lefty1,Il16",Etv1,25,CA2-FC-IG Glut,025 CA2-FC-IG Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0100,CS20230722_SUBC_025,CS20230722_CLAS_01
101,CA2-FC-IG Glut_2,0101 CA2-FC-IG Glut_2,"Il16,Ramp3,Gria1",Zfp536,25,CA2-FC-IG Glut,025 CA2-FC-IG Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0101,CS20230722_SUBC_025,CS20230722_CLAS_01
102,NLOT Rho Glut_1,0102 NLOT Rho Glut_1,"Rgs13,Sim1","C1ql1,Lypd1",26,NLOT Rho Glut,026 NLOT Rho Glut,1,IT-ET Glut,01 IT-ET Glut,CS20230722_SUPT_0102,CS20230722_SUBC_026,CS20230722_CLAS_01
103,L6b EPd Glut_1,0103 L6b EPd Glut_1,"Olfr111,Sla,Moxd1",Adgrg6,27,L6b EPd Glut,027 L6b EPd Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0103,CS20230722_SUBC_027,CS20230722_CLAS_02
104,L6b EPd Glut_2,0104 L6b EPd Glut_2,"Ccn2,Tmem215,Pde1a",Adamts18,27,L6b EPd Glut,027 L6b EPd Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0104,CS20230722_SUBC_027,CS20230722_CLAS_02
105,L6b EPd Glut_3,0105 L6b EPd Glut_3,"Ccn2,Slc38a4,Rgma,Myocd","Fras1,Hcrtr2,St6galnac5",27,L6b EPd Glut,027 L6b EPd Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0105,CS20230722_SUBC_027,CS20230722_CLAS_02
106,L6b/CT ENT Glut_1,0106 L6b/CT ENT Glut_1,"Lefty2,Grik3,Gm10754","C1ql3,Fndc5",28,L6b/CT ENT Glut,028 L6b/CT ENT Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0106,CS20230722_SUBC_028,CS20230722_CLAS_02
107,L6b/CT ENT Glut_2,0107 L6b/CT ENT Glut_2,"Ccn2,Pappa2,Ifi27l2a","Ror1,Pde1c",28,L6b/CT ENT Glut,028 L6b/CT ENT Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0107,CS20230722_SUBC_028,CS20230722_CLAS_02
108,L6b/CT ENT Glut_3,0108 L6b/CT ENT Glut_3,"Ccn2,Prph,Ror2,Bmp3",Bmpr1b,28,L6b/CT ENT Glut,028 L6b/CT ENT Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0108,CS20230722_SUBC_028,CS20230722_CLAS_02
109,L6b/CT ENT Glut_4,0109 L6b/CT ENT Glut_4,"A630023P12Rik,Cobll1,Rnd3","Tshz2,Nrn1",28,L6b/CT ENT Glut,028 L6b/CT ENT Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0109,CS20230722_SUBC_028,CS20230722_CLAS_02
110,L6b CTX Glut_1,0110 L6b CTX Glut_1,"Ccn2,Trbc2,Sla","Ramp3,Col12a1,Gm40518",29,L6b CTX Glut,029 L6b CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0110,CS20230722_SUBC_029,CS20230722_CLAS_02
111,L6b CTX Glut_2,0111 L6b CTX Glut_2,"Ccn2,Adgrg6,Npy1r,Nav3","Ndst3,Arhgap31,Cobll1",29,L6b CTX Glut,029 L6b CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0111,CS20230722_SUBC_029,CS20230722_CLAS_02
112,L6b CTX Glut_3,0112 L6b CTX Glut_3,"Ccn2,Olfr111,Adgrg6","Serpine2,Col25a1",29,L6b CTX Glut,029 L6b CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0112,CS20230722_SUBC_029,CS20230722_CLAS_02
113,L6b CTX Glut_4,0113 L6b CTX Glut_4,"Krt80,Rxfp2",Tmem255a,29,L6b CTX Glut,029 L6b CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0113,CS20230722_SUBC_029,CS20230722_CLAS_02
114,L6 CT CTX Glut_1,0114 L6 CT CTX Glut_1,"Trbc2,Serpinb8,Foxp2,Marcksl1,Gm3294","Fstl4,Marcksl1,Htr4,Gm3294",30,L6 CT CTX Glut,030 L6 CT CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0114,CS20230722_SUBC_030,CS20230722_CLAS_02
115,L6 CT CTX Glut_2,0115 L6 CT CTX Glut_2,"Krt80,Igfbp6,Hs3st4","Igfbp6,Gm10635,Cryab,Acvr1c",30,L6 CT CTX Glut,030 L6 CT CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0115,CS20230722_SUBC_030,CS20230722_CLAS_02
116,L6 CT CTX Glut_3,0116 L6 CT CTX Glut_3,"Raet1e,Rxfp1,Cpa6","Ikzf2,Cpa6,Rxfp1",30,L6 CT CTX Glut,030 L6 CT CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0116,CS20230722_SUBC_030,CS20230722_CLAS_02
117,L6 CT CTX Glut_4,0117 L6 CT CTX Glut_4,"Urah,Pdlim1,Trabd2b","Htr2c,Camk2d",30,L6 CT CTX Glut,030 L6 CT CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0117,CS20230722_SUBC_030,CS20230722_CLAS_02
118,L6 CT CTX Glut_5,0118 L6 CT CTX Glut_5,"Prss35,Ccn4,Foxp2,Cxcl12","Prr16,Myocd,Col23a1,Rab3b",30,L6 CT CTX Glut,030 L6 CT CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0118,CS20230722_SUBC_030,CS20230722_CLAS_02
119,L6 CT CTX Glut_6,0119 L6 CT CTX Glut_6,"Gm35853,Acaa1b",Nkx1-2,30,L6 CT CTX Glut,030 L6 CT CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0119,CS20230722_SUBC_030,CS20230722_CLAS_02
120,CT SUB Glut_1,0120 CT SUB Glut_1,"Gm40518,Cobll1,Igfbp4,Lpar1",Rxfp1,31,CT SUB Glut,031 CT SUB Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0120,CS20230722_SUBC_031,CS20230722_CLAS_02
121,CT SUB Glut_2,0121 CT SUB Glut_2,"Prss35,Sntb1,Arhgap25,Wnt7b",Slit2,31,CT SUB Glut,031 CT SUB Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0121,CS20230722_SUBC_031,CS20230722_CLAS_02
122,L5 NP CTX Glut_1,0122 L5 NP CTX Glut_1,"Hmga2,Gm40518","Alk,Syndig1",32,L5 NP CTX Glut,032 L5 NP CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0122,CS20230722_SUBC_032,CS20230722_CLAS_02
123,L5 NP CTX Glut_2,0123 L5 NP CTX Glut_2,"Sla2,Satb2,Clic5,Cntnap5a","9330158H04Rik,Cntnap5a,Stard13,Inpp4b",32,L5 NP CTX Glut,032 L5 NP CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0123,CS20230722_SUBC_032,CS20230722_CLAS_02
124,L5 NP CTX Glut_3,0124 L5 NP CTX Glut_3,"Myl4,Dkk2,Col12a1,Tmem163","Tmem163,Ptger3,Dkk2",32,L5 NP CTX Glut,032 L5 NP CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0124,CS20230722_SUBC_032,CS20230722_CLAS_02
125,L5 NP CTX Glut_4,0125 L5 NP CTX Glut_4,"A830009L08Rik,Svil,Trbc2,Ephb1","Ephb1,Vxn",32,L5 NP CTX Glut,032 L5 NP CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0125,CS20230722_SUBC_032,CS20230722_CLAS_02
126,L5 NP CTX Glut_5,0126 L5 NP CTX Glut_5,"Susd5,Spink8,Xkr6","Alcam,Fras1",32,L5 NP CTX Glut,032 L5 NP CTX Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0126,CS20230722_SUBC_032,CS20230722_CLAS_02
127,NP SUB Glut_1,0127 NP SUB Glut_1,"Ly6g6e,Klhl1,Myocd",Zeb2,33,NP SUB Glut,033 NP SUB Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0127,CS20230722_SUBC_033,CS20230722_CLAS_02
128,NP SUB Glut_2,0128 NP SUB Glut_2,"Pirt,Ly6g6e,Sgcd",Cntn6,33,NP SUB Glut,033 NP SUB Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0128,CS20230722_SUBC_033,CS20230722_CLAS_02
129,NP PPP Glut_1,0129 NP PPP Glut_1,"Tmem255b,Rxfp1","Tmem255b,Nts",34,NP PPP Glut,034 NP PPP Glut,2,NP-CT-L6b Glut,02 NP-CT-L6b Glut,CS20230722_SUPT_0129,CS20230722_SUBC_034,CS20230722_CLAS_02
130,OB Eomes Ms4a15 Glut_1,0130 OB Eomes Ms4a15 Glut_1,"Ms4a15,Fst,Vmn1r209","Fst,Ptchd4",35,OB Eomes Ms4a15 Glut,035 OB Eomes Ms4a15 Glut,3,OB-CR Glut,03 OB-CR Glut,CS20230722_SUPT_0130,CS20230722_SUBC_035,CS20230722_CLAS_03
131,OB Eomes Ms4a15 Glut_2,0131 OB Eomes Ms4a15 Glut_2,"Eomes,Ly6g6e",Igfbp2,35,OB Eomes Ms4a15 Glut,035 OB Eomes Ms4a15 Glut,3,OB-CR Glut,03 OB-CR Glut,CS20230722_SUPT_0131,CS20230722_SUBC_035,CS20230722_CLAS_03
132,OB Eomes Ms4a15 Glut_3,0132 OB Eomes Ms4a15 Glut_3,"Vmn1r209,Trp73",Ptprk,35,OB Eomes Ms4a15 Glut,035 OB Eomes Ms4a15 Glut,3,OB-CR Glut,03 OB-CR Glut,CS20230722_SUPT_0132,CS20230722_SUBC_035,CS20230722_CLAS_03
133,OB Eomes Ms4a15 Glut_4,0133 OB Eomes Ms4a15 Glut_4,"Ms4a15,Olfr111",Vdr,35,OB Eomes Ms4a15 Glut,035 OB Eomes Ms4a15 Glut,3,OB-CR Glut,03 OB-CR Glut,CS20230722_SUPT_0133,CS20230722_SUBC_035,CS20230722_CLAS_03
134,OB Eomes Ms4a15 Glut_5,0134 OB Eomes Ms4a15 Glut_5,"Tfap2c,Rbp7",Ebf1,35,OB Eomes Ms4a15 Glut,035 OB Eomes Ms4a15 Glut,3,OB-CR Glut,03 OB-CR Glut,CS20230722_SUPT_0134,CS20230722_SUBC_035,CS20230722_CLAS_03
135,HPF CR Glut_1,0135 HPF CR Glut_1,"Trp73,Cd274","Trp73,Bhlhe22",36,HPF CR Glut,036 HPF CR Glut,3,OB-CR Glut,03 OB-CR Glut,CS20230722_SUPT_0135,CS20230722_SUBC_036,CS20230722_CLAS_03
136,DG Glut_1,0136 DG Glut_1,"Il33,Lrfn5,Cntn6",Cntn6,37,DG Glut,037 DG Glut,4,DG-IMN Glut,04 DG-IMN Glut,CS20230722_SUPT_0136,CS20230722_SUBC_037,CS20230722_CLAS_04
137,DG Glut_2,0137 DG Glut_2,"Dsp,Kcnh3,Syndig1","Spata13,Gprc5b,Syndig1,Adamts17",37,DG Glut,037 DG Glut,4,DG-IMN Glut,04 DG-IMN Glut,CS20230722_SUPT_0137,CS20230722_SUBC_037,CS20230722_CLAS_04
138,DG Glut_3,0138 DG Glut_3,"Lct,Atf3",Arl4d,37,DG Glut,037 DG Glut,4,DG-IMN Glut,04 DG-IMN Glut,CS20230722_SUPT_0138,CS20230722_SUBC_037,CS20230722_CLAS_04
139,DG Glut_4,0139 DG Glut_4,"Vwa3b,Ntn5","Ntn5,Smoc2",37,DG Glut,037 DG Glut,4,DG-IMN Glut,04 DG-IMN Glut,CS20230722_SUPT_0139,CS20230722_SUBC_037,CS20230722_CLAS_04
140,DG-PIR Ex IMN_1,0140 DG-PIR Ex IMN_1,"Draxin,Lama2,Runx1t1",Meis1,38,DG-PIR Ex IMN,038 DG-PIR Ex IMN,4,DG-IMN Glut,04 DG-IMN Glut,CS20230722_SUPT_0140,CS20230722_SUBC_038,CS20230722_CLAS_04
141,DG-PIR Ex IMN_2,0141 DG-PIR Ex IMN_2,"Draxin,Mndal","Grik4,Nfia,Flrt1",38,DG-PIR Ex IMN,038 DG-PIR Ex IMN,4,DG-IMN Glut,04 DG-IMN Glut,CS20230722_SUPT_0141,CS20230722_SUBC_038,CS20230722_CLAS_04
142,DG-PIR Ex IMN_3,0142 DG-PIR Ex IMN_3,"Tfap2d,Igfbpl1,Csrp2",Tafa1,38,DG-PIR Ex IMN,038 DG-PIR Ex IMN,4,DG-IMN Glut,04 DG-IMN Glut,CS20230722_SUPT_0142,CS20230722_SUBC_038,CS20230722_CLAS_04
143,OB Meis2 Thsd7b Gaba_1,0143 OB Meis2 Thsd7b Gaba_1,"Mdfic,Gm5087,Dscam",Calb1,39,OB Meis2 Thsd7b Gaba,039 OB Meis2 Thsd7b Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0143,CS20230722_SUBC_039,CS20230722_CLAS_05
144,OB Meis2 Thsd7b Gaba_2,0144 OB Meis2 Thsd7b Gaba_2,"BC051408,Eya4",Sp8,39,OB Meis2 Thsd7b Gaba,039 OB Meis2 Thsd7b Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0144,CS20230722_SUBC_039,CS20230722_CLAS_05
145,OB Meis2 Thsd7b Gaba_3,0145 OB Meis2 Thsd7b Gaba_3,"4930523C07Rik,Gm38505",Cachd1,39,OB Meis2 Thsd7b Gaba,039 OB Meis2 Thsd7b Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0145,CS20230722_SUBC_039,CS20230722_CLAS_05
146,OB Meis2 Thsd7b Gaba_4,0146 OB Meis2 Thsd7b Gaba_4,"Lmcd1,Gm5087,Plxna4",Nectin3,39,OB Meis2 Thsd7b Gaba,039 OB Meis2 Thsd7b Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0146,CS20230722_SUBC_039,CS20230722_CLAS_05
147,OB Meis2 Thsd7b Gaba_5,0147 OB Meis2 Thsd7b Gaba_5,"Otogl,Cdh23",Cck,39,OB Meis2 Thsd7b Gaba,039 OB Meis2 Thsd7b Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0147,CS20230722_SUBC_039,CS20230722_CLAS_05
148,OB Trdn Gaba_1,0148 OB Trdn Gaba_1,"Trdn,Prok2,Zic1",Grik1,40,OB Trdn Gaba,040 OB Trdn Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0148,CS20230722_SUBC_040,CS20230722_CLAS_05
149,OB Trdn Gaba_2,0149 OB Trdn Gaba_2,"Trdn,Neb,Kcnq3",Kcnq3,40,OB Trdn Gaba,040 OB Trdn Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0149,CS20230722_SUBC_040,CS20230722_CLAS_05
150,OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,"Lgr6,Ccn4,Sema3e,Csgalnact1","Sema3e,Crhbp,Gabra3,2700038G22Rik",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0150,CS20230722_SUBC_041,CS20230722_CLAS_05
151,OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,"Dnah11,Vipr2,Scn1b,Ptprk,Tmod1","Nrgn,Dnah11,Igfbp6,Acvr1c",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0151,CS20230722_SUBC_041,CS20230722_CLAS_05
152,OB-in Frmd7 Gaba_3,0152 OB-in Frmd7 Gaba_3,"Ctxn3,Rasl11b,Lgr5,Lmo7","Kcnt2,Pcdh20,Deptor,Kctd8",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0152,CS20230722_SUBC_041,CS20230722_CLAS_05
153,OB-in Frmd7 Gaba_4,0153 OB-in Frmd7 Gaba_4,"Frmd7,Nog,Cpa6","Mpped1,Stmn2,Adamtsl1,Camk4",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0153,CS20230722_SUBC_041,CS20230722_CLAS_05
154,OB-in Frmd7 Gaba_5,0154 OB-in Frmd7 Gaba_5,"Frmd7,Trhr,Syt17","Trhr,March1,Ankfn1,Grm2",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0154,CS20230722_SUBC_041,CS20230722_CLAS_05
155,OB-in Frmd7 Gaba_6,0155 OB-in Frmd7 Gaba_6,"Scgn,Car12,Cpa6","Egfem1,Cntnap5b,Fos",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0155,CS20230722_SUBC_041,CS20230722_CLAS_05
156,OB-in Frmd7 Gaba_7,0156 OB-in Frmd7 Gaba_7,"Lgr6,Ndnf,Cpa6","Ndnf,Alcam,Cpa6,Utrn",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0156,CS20230722_SUBC_041,CS20230722_CLAS_05
157,OB-in Frmd7 Gaba_8,0157 OB-in Frmd7 Gaba_8,"Scgn,Gcnt1,Gm5087","Fbxl7,Npy",41,OB-in Frmd7 Gaba,041 OB-in Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0157,CS20230722_SUBC_041,CS20230722_CLAS_05
158,OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,"Apold1,Egf,Rasgrf1","Tspan15,Hs3st4",42,OB-out Frmd7 Gaba,042 OB-out Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0158,CS20230722_SUBC_042,CS20230722_CLAS_05
159,OB-out Frmd7 Gaba_2,0159 OB-out Frmd7 Gaba_2,"Apold1,Creb5",Il1rapl2,42,OB-out Frmd7 Gaba,042 OB-out Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0159,CS20230722_SUBC_042,CS20230722_CLAS_05
160,OB-out Frmd7 Gaba_3,0160 OB-out Frmd7 Gaba_3,"Tgfbi,Igfbpl1",Dpysl3,42,OB-out Frmd7 Gaba,042 OB-out Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0160,CS20230722_SUBC_042,CS20230722_CLAS_05
161,OB-mi Frmd7 Gaba_1,0161 OB-mi Frmd7 Gaba_1,"Vip,Tcap","Frmd7,Vip,Tcap",43,OB-mi Frmd7 Gaba,043 OB-mi Frmd7 Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0161,CS20230722_SUBC_043,CS20230722_CLAS_05
162,OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,"Trh,Slc6a3,Shisa8","Shisa8,Angpt1,Sncb",44,OB Dopa-Gaba,044 OB Dopa-Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0162,CS20230722_SUBC_044,CS20230722_CLAS_05
163,OB Dopa-Gaba_2,0163 OB Dopa-Gaba_2,"Nfatc1,Trh,Cntnap3","Cntnap3,Fstl5,Ptprd",44,OB Dopa-Gaba,044 OB Dopa-Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0163,CS20230722_SUBC_044,CS20230722_CLAS_05
164,OB Dopa-Gaba_3,0164 OB Dopa-Gaba_3,"Tnni1,Pax6",Ntng1,44,OB Dopa-Gaba,044 OB Dopa-Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0164,CS20230722_SUBC_044,CS20230722_CLAS_05
165,OB Dopa-Gaba_4,0165 OB Dopa-Gaba_4,"A930009A15Rik,Svep1,Daam2",Spon1,44,OB Dopa-Gaba,044 OB Dopa-Gaba,5,OB-IMN GABA,05 OB-IMN GABA,CS20230722_SUPT_0165,CS20230722_SUBC_044,CS20230722_CLAS_05
